id,asin,title,group,salesrank,similar_count,similar_asins,categories_count,categories_list,reviews_total,reviews_downloaded,reviews_avg_rating,reviews_list
231135,157959512X,Low-Carb Meals in Minutes,Book,54099,5,1579595235;1579595340;1931412065;159233041X;1569244286,7,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Low Fat[4323] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Low Fat[4618] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low Carbohydrate[4639] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Low Carb[10924671]",42,42,3,date:2000-11-25|user:A489H05AZDLU2|score:5|votes:86|help:85 ; date:2000-12-9|user:AQFCOIDTMZN1N|score:1|votes:77|help:64 ; date:2001-1-4|user:A3CD5AJ49M308T|score:4|votes:118|help:118 ; date:2001-1-16|user:A1R4K49KBC0500|score:4|votes:12|help:12 ; date:2001-1-16|user:A2VX53PE5THB4T|score:4|votes:27|help:26 ; date:2001-2-19|user:ANZB5IJ4Z2BAO|score:5|votes:45|help:44 ; date:2001-2-22|user:A35J3GOGJZFQVU|score:2|votes:39|help:33 ; date:2001-3-10|user:A1OQ789856IXY5|score:5|votes:28|help:27 ; date:2001-6-12|user:AULXDK9Y7JC0M|score:3|votes:18|help:16 ; date:2001-10-2|user:AHKC4FAPYID3B|score:5|votes:8|help:8 ; date:2001-12-6|user:A1HFQH5VHF19D1|score:2|votes:33|help:7 ; date:2002-1-10|user:A3SN9EF7GTNEU2|score:4|votes:19|help:16 ; date:2002-1-12|user:A3FVAWZNKW9GX|score:5|votes:63|help:57 ; date:2002-1-29|user:A2JA38KF8DSD2|score:5|votes:5|help:5 ; date:2002-2-4|user:A3W45X8MT0KTPN|score:1|votes:14|help:0 ; date:2002-2-6|user:AZ0K9LTW906U7|score:1|votes:15|help:13 ; date:2002-2-17|user:A11P7XUVL3SLZ8|score:4|votes:2|help:2 ; date:2002-2-20|user:A1PFP7LM88JJ1F|score:5|votes:6|help:6 ; date:2002-2-26|user:A2EPJFBSOX37BV|score:5|votes:6|help:6 ; date:2002-3-11|user:A18YAGE164YKZL|score:1|votes:11|help:5 ; date:2002-3-24|user:A2RJ4Z2WXEJT5T|score:2|votes:14|help:13 ; date:2002-5-9|user:A2TJ0B7SXKK0XR|score:1|votes:49|help:44 ; date:2002-5-12|user:A215BLNSX607GZ|score:1|votes:37|help:34 ; date:2002-8-15|user:A10B6QI9B6YZOE|score:5|votes:44|help:44 ; date:2002-12-1|user:ATHFAOGRZKTS9|score:4|votes:4|help:4 ; date:2002-12-12|user:A8FDIAWDU80DT|score:2|votes:11|help:5 ; date:2003-1-8|user:A3C14T5VQD7FLA|score:4|votes:57|help:56 ; date:2003-2-3|user:A1WZ1E7NRMCTDQ|score:5|votes:18|help:18 ; date:2003-2-16|user:AGHZBDL0GP07K|score:5|votes:9|help:7 ; date:2003-4-30|user:A18JZJBJJX40QP|score:5|votes:108|help:108 ; date:2003-5-15|user:A2A5IRDXSRY1XZ|score:1|votes:33|help:26 ; date:2003-8-18|user:ASDVSIEVYUFJW|score:1|votes:21|help:10 ; date:2003-12-29|user:AE83S34JHY061|score:2|votes:11|help:7 ; date:2004-1-5|user:A3KZPGEMJUATMK|score:1|votes:29|help:21 ; date:2004-1-25|user:A23F0CXFKNU88V|score:2|votes:10|help:5 ; date:2004-1-28|user:A1LIEESFMPLW04|score:5|votes:6|help:6 ; date:2004-3-3|user:A2Y2OW9F65BNUM|score:1|votes:4|help:1 ; date:2004-3-7|user:A1ARWVTOPLY3TF|score:2|votes:2|help:0 ; date:2004-3-8|user:A19P97G4K7T27D|score:3|votes:7|help:7 ; date:2004-3-29|user:A25UR6NBPMJ0AJ|score:3|votes:3|help:3 ; date:2005-2-17|user:A3FHSLWEMH7JD8|score:2|votes:1|help:1 ; date:2005-4-3|user:A1BX9BW50LP9QJ|score:5|votes:0|help:0
231346,155832139X,"The New England Cookbook: 350 Recipies from Town and Country, Land and Sea, Hearth and Home",Book,116762,5,1580174736;093755250X;0486276309;0762705698;0060515821,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|New England[4311]",13,13,5,date:1999-12-13|user:A2H5J97ZTI64SL|score:5|votes:8|help:8 ; date:1999-12-15|user:A39ZR6ZG4G0AFK|score:5|votes:8|help:8 ; date:1999-12-30|user:A1DTRCKLUR8RMH|score:5|votes:5|help:5 ; date:2000-2-16|user:A3IPSFHSM70T6C|score:5|votes:5|help:5 ; date:2000-3-6|user:A3CK3BTT63SDPF|score:5|votes:4|help:1 ; date:2000-4-4|user:AAWI0ERTZ6AQC|score:5|votes:5|help:5 ; date:2001-5-14|user:A38TQD7B2YCG7D|score:5|votes:2|help:2 ; date:2001-10-2|user:A1PG63TCTUC9PO|score:5|votes:0|help:0 ; date:2002-3-17|user:A3A3PMI6ZS30C9|score:5|votes:0|help:0 ; date:2003-2-10|user:A14OJS0VWMOSWO|score:5|votes:0|help:0 ; date:2003-5-24|user:AJWMVSLEVJ1UP|score:4|votes:1|help:0 ; date:2003-12-8|user:A28TL7IDSF48XI|score:5|votes:2|help:2 ; date:2004-6-19|user:A3GAO12T19P9JE|score:5|votes:2|help:2
231464,0060195266,My Kitchen in Spain: 225 Authentic Regional Recipes,Book,86509,5,0394742354;0805056238;0394513487;0679430555;1571458611,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Spanish[4292] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|General[4295]",5,5,4.5,date:2002-5-28|user:AHUOVFRUJ8URI|score:5|votes:10|help:10 ; date:2003-4-8|user:AQUCCSSW0OWLW|score:3|votes:9|help:5 ; date:2003-4-30|user:A339VSBSI71LNQ|score:5|votes:10|help:10 ; date:2005-4-10|user:A38XYGOWUGJ4T9|score:5|votes:0|help:0 ; date:2005-4-15|user:A20IIR0422G3A5|score:5|votes:2|help:2
231647,0781808014,The Indian Spice Kitchen,Book,252223,5,1580631436;0764519727;0688037216;0811811832;0684803836,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Herbs, Spices & Condiments[4211] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|Indian[4268]",13,13,5,date:1998-12-23|user:A3JQBGIPEPYCP2|score:5|votes:1|help:1 ; date:1999-5-2|user:AA26QCGIC9B5D|score:5|votes:3|help:3 ; date:1999-7-1|user:ATVPDKIKX0DER|score:5|votes:6|help:6 ; date:1999-11-1|user:A25U3JP44SI2LG|score:5|votes:6|help:3 ; date:2000-5-7|user:A14OJS0VWMOSWO|score:5|votes:13|help:10 ; date:2001-7-24|user:A3HVMEADHO50BC|score:5|votes:8|help:4 ; date:2002-10-4|user:A234XOI9X6QJK4|score:5|votes:3|help:0 ; date:2002-10-9|user:A3AJ5U48TN0REQ|score:4|votes:5|help:5 ; date:2003-3-24|user:A38PT5ZNEHC2VB|score:5|votes:2|help:2 ; date:2003-6-28|user:A1YXHALQFWN45C|score:5|votes:1|help:1 ; date:2004-5-4|user:A1V51M8M216Y69|score:5|votes:1|help:1 ; date:2004-8-28|user:A2GNVZUDL15YDK|score:5|votes:1|help:1 ; date:2005-3-13|user:A20IIR0422G3A5|score:5|votes:3|help:3
231708,0312118368,Joy With Honey: More Than 200 Delicious Recipes That Make the Most of Nature's Own Sweetener,Book,524742,5,0882662767;1580081770;0811832384;0931715083;0930356136,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|General[5144]",0,0,0,
231797,1891105043,Rachael Ray's Open House Cookbook,Book,475127,5,1400082536;0891345493;3775708502;0887305105;1573980137,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|General[4330]",2,2,5,date:2000-12-30|user:A1EVMUPAGN3DE2|score:5|votes:25|help:20 ; date:2002-6-20|user:A1NOWEOLKMRRXM|score:5|votes:18|help:17
231809,158040023X,Diabetes Meal Planning on $7 a Day -- Or Less!,Book,210355,3,1580401384;0764567047;1569245460,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Diabetic & Sugar-Free[4318] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Diabetes[4634] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|General[4635] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|Meditation[4713] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Disorders & Diseases[4656]|Diabetes[282810]|General[282811]",2,2,4.5,date:1999-3-30|user:ATVPDKIKX0DER|score:4|votes:4|help:3 ; date:1999-4-1|user:ATVPDKIKX0DER|score:5|votes:7|help:7
231841,1887437010,"The Miracle Diet Cookbook: Easy Permanent Weight Loss Cookbook : Fat Free, Cholesterol Free, High Fiber",Book,513406,5,0060196807;0062736507;0316574732;0451184874;1557043019,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Weight Maintenance[4622] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|Fiber[282872]",1,1,5,date:1999-7-23|user:AAJPNDP5L3B3Y|score:5|votes:16|help:14
231876,0688132871,John Willingham's World Champion Bar-B-q : Over 150 Recipes And Tall Tales For Authentic...,Book,17304,5,0811829618;0964917602;0925175161;0761119795;074321210X,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Outdoor Cooking[4245]|Barbecuing & Grilling[4246] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Outdoor Cooking[4245]|General[4248]",24,24,4.5,date:1996-12-13|user:ATVPDKIKX0DER|score:5|votes:5|help:5 ; date:1998-5-7|user:A1VPX9Q2WA8IN4|score:5|votes:3|help:3 ; date:1998-7-3|user:ATVPDKIKX0DER|score:5|votes:5|help:4 ; date:1998-12-26|user:A3Q1GASQXZ0LU8|score:5|votes:5|help:5 ; date:1999-1-14|user:ATVPDKIKX0DER|score:5|votes:12|help:12 ; date:1999-12-4|user:A1VAVKO8W2KMA4|score:5|votes:29|help:29 ; date:2000-2-14|user:A3I7LMGJWB2TK3|score:5|votes:17|help:16 ; date:2000-3-20|user:AFODFU9VYDIHX|score:4|votes:11|help:2 ; date:2000-11-1|user:A1BZYTBRWFKUN5|score:2|votes:19|help:11 ; date:2000-12-16|user:A3610S5T583QC3|score:5|votes:6|help:5 ; date:2001-1-1|user:A1L7THSOZ6LE66|score:5|votes:5|help:2 ; date:2001-3-13|user:A1FR96BOSP2066|score:5|votes:1|help:1 ; date:2001-3-27|user:A2GEH4YXM2KXXU|score:5|votes:1|help:1 ; date:2001-6-12|user:A2325LJXMBDF23|score:5|votes:6|help:5 ; date:2001-6-24|user:A2TSG3JPINIJIB|score:5|votes:1|help:1 ; date:2001-6-24|user:A2TSG3JPINIJIB|score:5|votes:24|help:24 ; date:2001-6-24|user:A2TSG3JPINIJIB|score:5|votes:1|help:1 ; date:2001-6-28|user:A1RQN6V3T7HCU6|score:5|votes:3|help:2 ; date:2001-9-18|user:AUUYTUPN988LK|score:5|votes:3|help:3 ; date:2002-8-31|user:AALPH6CKYO6JB|score:5|votes:1|help:0 ; date:2003-5-23|user:A3N8U8FF2O7INS|score:1|votes:16|help:7 ; date:2003-7-21|user:A1HSTB4RUXQNJO|score:5|votes:1|help:1 ; date:2004-11-5|user:A2SC67Z2ZT7TFP|score:5|votes:0|help:0 ; date:2004-12-3|user:A2H5WAYLHND097|score:5|votes:1|help:1
231924,0964017970,Cook's Illustrated 1997 Collector's Edition,Book,357331,5,0936184566;0936184728;0936184485;093618440X;0964017938,1,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",0,0,0,
232025,8873013015,Wine & Cheese of Italy,Book,927231,0,,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Cheese & Dairy[4209] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Spirits[4223] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Italian[4285]",0,0,0,
232087,184215592X,Asian Flavors,Book,1608888,0,,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|General[4265]",0,0,0,
232171,0910627185,The Food Service Professionals Guide to Controlling Liquor Wine & Beverage Costs (Food Service Professionals Guide to),Book,61288,5,0910627215;0936894679;0945562276;0945562241;0830642463,6,"|Books[283155]|Subjects[1000]|Business & Investing[3]|Finance[2604]|Budgeting[2606] ; |Books[283155]|Subjects[1000]|Business & Investing[3]|General[2612] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Bartending[4220] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Wine[4224]|Food & Wine[69260] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|Finance[767866]|Budgeting[767868] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|General[767880]",1,1,5,date:2002-10-11|user:AOSQGR0Q8GAOK|score:5|votes:1|help:0
232197,1840000473,Touring In Wine Country: The Rhone (Touring in Wine Country),Book,611847,0,,11,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Spirits[4223] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Wine[4224]|Wine & Winemaking[4227] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Travel[27]|Europe[16917]|Switzerland[17013] ; |Books[283155]|Subjects[1000]|Travel[27]|General[17025]|Tourist Destinations & Museums[17051] ; |Books[283155]|Subjects[1000]|Travel[27]|Europe[16917]|France[16940]|General[67600] ; |Books[283155]|Subjects[1000]|Travel[27]|Europe[16917]|France[16940]|Rhone[67610] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Europe[639832]|France[639868]|General[639870] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Europe[639832]|France[639868]|Rhone[639890] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|Europe[639832]|Switzerland[640066] ; |[265523]|Amazon.com Stores[285080]|Travel[605012]|Categories[3074321]|Travel Books[639538]|General[640084]|Tourist Destinations & Museums[640110]",1,1,5,date:2002-3-8|user:AUH7E4NANUUXX|score:5|votes:4|help:4
232244,0961642645,Seafood: Twice a Week (Seafood - Twice a Week),Book,20329,3,0961642653;0028631528;0761120149,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Meat, Poultry & Seafood[4212]|Seafood[4216] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",3,3,4.5,date:2000-7-3|user:A1SYLII0808HD6|score:4|votes:11|help:11 ; date:2001-12-27|user:A3U5JXX42I7OO9|score:5|votes:2|help:2 ; date:2002-1-26|user:A1S6O76HEQ27FF|score:5|votes:6|help:6
232382,0930809254,Wild Game Cookbook,Book,513969,5,0873419952;0394511913;1572230886;188518350X;0873412273,1,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Meat, Poultry & Seafood[4212]|Game[4213]",1,1,5,date:2000-3-2|user:A1TAXQGLSZ14NU|score:5|votes:13|help:8
232383,0895296306,Secrets of Fat-free Baking (Secrets of Fat-free Cooking),Book,70834,5,0895296683;0895297485;0895298805;0895296292;0895298244,6,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Desserts[4201] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|General[4202] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Low Fat[4323] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849]",17,17,4,date:1998-2-18|user:A3N3GNVHFZZ6N1|score:4|votes:5|help:5 ; date:1998-7-13|user:A1F5V53RXKSYPT|score:4|votes:3|help:3 ; date:1998-9-17|user:AFBC0G658NPIL|score:1|votes:11|help:7 ; date:1998-9-28|user:A3D6DTWBUSOQ62|score:4|votes:3|help:3 ; date:1999-2-2|user:A2EQ9F2CBGM5V4|score:4|votes:8|help:8 ; date:1999-4-8|user:ARBS070WQZIRT|score:5|votes:4|help:4 ; date:2000-1-12|user:AFOTBKHSJ6B9Z|score:5|votes:6|help:6 ; date:2000-8-24|user:A34A0CAVZ7Y6S9|score:5|votes:7|help:7 ; date:2001-1-23|user:A1SYLII0808HD6|score:4|votes:23|help:22 ; date:2002-3-12|user:A1Q8Q9UIJEUK9J|score:5|votes:6|help:6 ; date:2002-8-28|user:A1331PWBZ0R9DE|score:5|votes:0|help:0 ; date:2003-1-3|user:AEK6JWWEZ9MKW|score:5|votes:3|help:3 ; date:2003-5-26|user:A104Y042UJ1ERG|score:4|votes:1|help:1 ; date:2003-6-27|user:A3CEF5HPSSNILY|score:1|votes:4|help:1 ; date:2003-8-21|user:A2K71J7YK6K91A|score:3|votes:1|help:1 ; date:2003-10-12|user:A32KHZ8SN1OSH|score:4|votes:6|help:6 ; date:2005-6-21|user:A395IUHOMJJ9WP|score:3|votes:0|help:0
232407,0345351819,Book of Tofu,Book,43377,5,1580083366;1580083358;0767904192;0517888130;0966454308,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|Asian[4264]|General[4265] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Natural Foods[4340]",7,7,4.5,date:1997-12-6|user:A2KUOENE20C0KG|score:5|votes:9|help:9 ; date:1998-5-16|user:ALE38DC7D3T3U|score:5|votes:5|help:5 ; date:1999-2-17|user:ATVPDKIKX0DER|score:5|votes:12|help:8 ; date:2000-1-6|user:A1YDP53IGJSF42|score:5|votes:29|help:28 ; date:2001-3-9|user:A1IU7S4HCK1XK0|score:4|votes:11|help:11 ; date:2001-3-27|user:A168U3MED8LMH|score:4|votes:17|help:15 ; date:2002-8-6|user:AWC1EQ9OBKBYN|score:5|votes:5|help:5
232456,0970146663,Mother Estelle's Old Southern Recipe Dessert Cookbook,Book,1345837,0,,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Desserts[4201] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|South[4314]",0,0,0,
232491,192899833X,Cooking With Crab,Book,977082,0,,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Meat, Poultry & Seafood[4212]|Seafood[4216] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Vegetables & Vegetarian[4336]|Vegetables[4344]",0,0,0,
232535,0898156009,Caprial's Cafe Favorites,Book,609835,5,1580084656;B0000W70DS;1580086241;1580081525;1580084885,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Reference[4261]",6,6,4.5,date:1997-9-26|user:A2Z29P0YRAIGW9|score:5|votes:11|help:11 ; date:1998-8-22|user:A2JF9WL9M1VSA2|score:5|votes:13|help:12 ; date:1999-10-2|user:ATVPDKIKX0DER|score:5|votes:18|help:17 ; date:2000-4-27|user:A2ZH5C0YZRNRPU|score:5|votes:7|help:7 ; date:2000-5-30|user:A1PBHOJZIG39FF|score:5|votes:12|help:12 ; date:2005-5-11|user:AVLWVVB8N3TSS|score:1|votes:1|help:0
232554,1876778792,The Soup Book,Book,529784,0,,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Meals[4234]|Soups & Stews[4238]",0,0,0,
232617,0895867893,The Book of Sandwiches (Book of...),Book,178779,5,1930603509;0375412603;0060095725;0895868237;1558672850,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Bread[4197] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",2,2,2.5,date:2001-1-11|user:A3CWT5QCJFO76B|score:1|votes:74|help:20 ; date:2003-2-21|user:A3D6TFYRMIV3ZL|score:4|votes:18|help:18
232618,0471286796,The New Professional Chef (TM),Book,270266,5,0471382574;0471209163;0963102311;0130452416;0130618659,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Culinary Arts & Techniques[4252]",26,26,4.5,date:1997-4-19|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1998-1-24|user:A3CN1UZ8WNO10A|score:4|votes:5|help:5 ; date:1998-8-22|user:A8CNT54J2AOT7|score:5|votes:10|help:9 ; date:1998-8-26|user:ATVPDKIKX0DER|score:5|votes:2|help:1 ; date:1998-10-23|user:A36YZ9IVCY4F7U|score:5|votes:2|help:0 ; date:1999-4-15|user:ATVPDKIKX0DER|score:2|votes:12|help:12 ; date:1999-5-15|user:ATVPDKIKX0DER|score:4|votes:3|help:3 ; date:1999-7-17|user:ATVPDKIKX0DER|score:3|votes:7|help:4 ; date:1999-7-20|user:ATVPDKIKX0DER|score:5|votes:4|help:4 ; date:1999-8-4|user:A3MONPE4D6AZVY|score:5|votes:10|help:10 ; date:1999-9-24|user:ATVPDKIKX0DER|score:2|votes:50|help:44 ; date:1999-11-1|user:AZM5T4CCYGIZ4|score:5|votes:30|help:30 ; date:1999-12-29|user:ABFPXER8TYBAJ|score:4|votes:11|help:9 ; date:2000-2-11|user:A3C9TVNP9B91NO|score:1|votes:15|help:5 ; date:2000-2-12|user:A21R6MMBGE9HH2|score:5|votes:6|help:4 ; date:2000-2-12|user:A21R6MMBGE9HH2|score:5|votes:0|help:0 ; date:2000-5-1|user:A2IFGGXG3YV3Y6|score:5|votes:11|help:11 ; date:2000-5-13|user:A3OQLCINQIMOJC|score:3|votes:5|help:4 ; date:2000-5-18|user:AXBXFR0SOU1AG|score:4|votes:9|help:8 ; date:2000-5-29|user:A2P05HXXNUMMOB|score:5|votes:4|help:2 ; date:2000-8-10|user:A1I7CAEASOY6Y4|score:5|votes:45|help:41 ; date:2000-8-22|user:AG7IYKMB0AFY|score:5|votes:26|help:26 ; date:2000-9-11|user:A384TLY4VI3GXH|score:5|votes:10|help:5 ; date:2001-6-29|user:A19N4VVXILF4SL|score:4|votes:4|help:4 ; date:2001-9-16|user:A31EJAV1F0FZ48|score:5|votes:11|help:11 ; date:2005-2-4|user:A24EYRNZ4NE4QQ|score:5|votes:0|help:0
232619,0762414529,The Ultimate Mixer Cookbook,Book,233365,5,0811834794;1552855031;B00005UP2K;091197430X;B00007IT2V,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Appliances[4256]",5,5,2.5,date:2003-1-29|user:A1OKENX4RKBDET|score:5|votes:24|help:20 ; date:2003-3-13|user:A2CPTCNYTCBREF|score:4|votes:27|help:21 ; date:2003-3-29|user:AXA74WZ64FEII|score:1|votes:29|help:18 ; date:2003-4-25|user:A1M054ZPMVFUBI|score:1|votes:24|help:16 ; date:2003-7-6|user:A2GV054O4IRE07|score:1|votes:32|help:21
232640,1572160241,Dutch Touches: Recipes and Traditions,Book,515379,5,0941016846;0781808855;078180616X;0919845541;1888580224,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|European[4279] ; |Books[283155]|Subjects[1000]|History[9]|Europe[4935]|Netherlands[4968]",1,1,5,date:2000-11-1|user:APK40UYZTHFKI|score:5|votes:6|help:3
232671,0395909902,"Puddings A to Z : Sweet and Savory Puddings, Custards, Flans and Mousses (A to Z Cookbooks)",Book,762146,0,,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Desserts[4201] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",1,1,4,date:2000-12-2|user:A1CUXD5W3YH3JC|score:4|votes:1|help:1
